# timestamp(s) x y z q_x q_y q_z q_w
17.5425 19.3297 -12.4401 2.0267 0.143355 -0.0304189 0.917822 0.368955
17.545 19.3406 -12.426 2.02993 0.143366 -0.0301042 0.917986 0.368568
17.5475 19.3516 -12.4119 2.03334 0.143375 -0.0297894 0.91815 0.36818
17.55 19.3625 -12.3978 2.03693 0.143384 -0.0294743 0.918314 0.367793
17.5525 19.3735 -12.3837 2.04071 0.143392 -0.029159 0.918478 0.367406
17.555 19.3844 -12.3696 2.04467 0.143398 -0.0288436 0.918642 0.367019
17.5575 19.3953 -12.3555 2.04881 0.143404 -0.028528 0.918805 0.366631
17.56 19.4062 -12.3413 2.05314 0.143408 -0.0282121 0.918969 0.366244
17.5625 19.4171 -12.3272 2.05764 0.143411 -0.0278961 0.919132 0.365857
17.565 19.428 -12.313 2.06233 0.143413 -0.0275799 0.919295 0.36547
17.5675 19.4388 -12.2989 2.0672 0.143414 -0.0272635 0.919458 0.365083
17.57 19.4497 -12.2847 2.07225 0.143414 -0.026947 0.919621 0.364696
17.5725 19.4605 -12.2705 2.07748 0.143413 -0.0266303 0.919784 0.364309
17.575 19.4714 -12.2563 2.08289 0.14341 -0.0263134 0.919946 0.363923
17.5775 19.4822 -12.2421 2.08848 0.143406 -0.0259963 0.920109 0.363536
17.58 19.4931 -12.2278 2.09425 0.143402 -0.0256791 0.920271 0.363149
17.5825 19.5039 -12.2136 2.1002 0.143396 -0.0253617 0.920433 0.362762
17.585 19.5147 -12.1994 2.10633 0.143389 -0.0250442 0.920596 0.362376
17.5875 19.5255 -12.1851 2.11263 0.143381 -0.0247265 0.920757 0.361989
17.59 19.5363 -12.1708 2.11912 0.143372 -0.0244086 0.920919 0.361603
17.5925 19.5471 -12.1566 2.12578 0.143361 -0.0240906 0.921081 0.361216
17.595 19.5578 -12.1423 2.13262 0.14335 -0.0237725 0.921242 0.36083
17.5975 19.5686 -12.128 2.13964 0.143337 -0.0234542 0.921404 0.360443
17.6 19.5794 -12.1137 2.14683 0.143324 -0.0231358 0.921565 0.360057
17.6025 19.5901 -12.0994 2.1542 0.143309 -0.0228172 0.921726 0.359671
17.605 19.6009 -12.085 2.16174 0.143293 -0.0224985 0.921887 0.359285
17.6075 19.6116 -12.0707 2.16946 0.143276 -0.0221796 0.922048 0.358899
17.61 19.6223 -12.0563 2.17736 0.143258 -0.0218606 0.922208 0.358513
17.6125 19.633 -12.042 2.18543 0.143239 -0.0215415 0.922369 0.358127
17.615 19.6437 -12.0276 2.19367 0.143218 -0.0212223 0.922529 0.357741
17.6175 19.6544 -12.0132 2.20208 0.143197 -0.020903 0.922689 0.357355
17.62 19.6651 -11.9988 2.21067 0.143174 -0.0205835 0.922849 0.356969
17.6225 19.6758 -11.9844 2.21943 0.14315 -0.0202639 0.923009 0.356583
17.625 19.6865 -11.97 2.22836 0.143125 -0.0199442 0.923169 0.356197
17.6275 19.6971 -11.9556 2.23746 0.143099 -0.0196244 0.923328 0.355812
17.63 19.7078 -11.9412 2.24674 0.143072 -0.0193044 0.923488 0.355426
17.6325 19.7184 -11.9267 2.25618 0.143044 -0.0189844 0.923647 0.355041
17.635 19.729 -11.9123 2.26579 0.143015 -0.0186643 0.923806 0.354655
17.6375 19.7396 -11.8978 2.27557 0.142984 -0.018344 0.923965 0.35427
17.64 19.7503 -11.8833 2.28552 0.142953 -0.0180237 0.924124 0.353884
17.6425 19.7609 -11.8688 2.29563 0.14292 -0.0177033 0.924283 0.353499
17.645 19.7715 -11.8543 2.30592 0.142886 -0.0173828 0.924441 0.353114
17.6475 19.782 -11.8398 2.31637 0.142851 -0.0170621 0.9246 0.352729
17.65 19.7926 -11.8253 2.32698 0.142815 -0.0167414 0.924758 0.352344
17.6525 19.8032 -11.8108 2.33776 0.142778 -0.0164207 0.924916 0.351959
17.655 19.8137 -11.7962 2.3487 0.142739 -0.0160998 0.925074 0.351574
17.6575 19.8243 -11.7817 2.35981 0.1427 -0.0157789 0.925232 0.351189
17.66 19.8348 -11.7671 2.37108 0.142659 -0.0154579 0.92539 0.350804
17.6625 19.8454 -11.7526 2.38251 0.142618 -0.0151368 0.925547 0.350419
17.665 19.8559 -11.738 2.39411 0.142575 -0.0148156 0.925704 0.350035
17.6675 19.8664 -11.7234 2.40586 0.142531 -0.0144944 0.925862 0.34965
17.67 19.8769 -11.7088 2.41777 0.142486 -0.0141731 0.926019 0.349266
17.6725 19.8874 -11.6942 2.42985 0.14244 -0.0138518 0.926175 0.348881
17.675 19.8979 -11.6796 2.44208 0.142393 -0.0135303 0.926332 0.348497
17.6775 19.9084 -11.6649 2.45447 0.142344 -0.0132089 0.926489 0.348113
17.68 19.9188 -11.6503 2.46702 0.142295 -0.0128874 0.926645 0.347728
17.6825 19.9293 -11.6356 2.47972 0.142244 -0.0125658 0.926801 0.347344
17.685 19.9397 -11.621 2.49258 0.142192 -0.0122442 0.926957 0.34696
17.6875 19.9502 -11.6063 2.50559 0.142139 -0.0119225 0.927113 0.346576
17.69 19.9606 -11.5916 2.51876 0.142085 -0.0116008 0.927269 0.346192
17.6925 19.971 -11.5769 2.53208 0.14203 -0.0112791 0.927425 0.345808
17.695 19.9814 -11.5622 2.54555 0.141974 -0.0109573 0.92758 0.345425
17.6975 19.9918 -11.5475 2.55917 0.141917 -0.0106355 0.927735 0.345041
17.7 20.0022 -11.5328 2.57295 0.141858 -0.0103137 0.927891 0.344657
17.7025 20.0126 -11.5181 2.58687 0.141799 -0.00999183 0.928046 0.344274
17.705 20.023 -11.5033 2.60095 0.141738 -0.00966994 0.9282 0.343891
17.7075 20.0333 -11.4886 2.61517 0.141676 -0.00934803 0.928355 0.343507
17.71 20.0437 -11.4738 2.62953 0.141614 -0.0090261 0.92851 0.343124
17.7125 20.054 -11.459 2.64405 0.14155 -0.00870415 0.928664 0.342741
17.715 20.0644 -11.4442 2.65871 0.141484 -0.0083822 0.928818 0.342358
17.7175 20.0747 -11.4294 2.67351 0.141418 -0.00806023 0.928972 0.341975
17.72 20.085 -11.4146 2.68846 0.141351 -0.00773825 0.929126 0.341592
17.7225 20.0953 -11.3998 2.70355 0.141282 -0.00741627 0.92928 0.341209
17.725 20.1056 -11.385 2.71878 0.141213 -0.00709429 0.929433 0.340826
17.7275 20.1159 -11.3702 2.73415 0.141142 -0.0067723 0.929587 0.340443
17.73 20.1262 -11.3553 2.74967 0.14107 -0.00645032 0.92974 0.340061
17.7325 20.1365 -11.3405 2.76532 0.140997 -0.00612835 0.929893 0.339678
17.735 20.1467 -11.3256 2.78111 0.140923 -0.00580639 0.930046 0.339296
17.7375 20.157 -11.3107 2.79703 0.140848 -0.00548443 0.930199 0.338914
17.74 20.1672 -11.2958 2.81309 0.140772 -0.0051625 0.930351 0.338531
17.7425 20.1775 -11.2809 2.82929 0.140695 -0.00484058 0.930503 0.338149
17.745 20.1877 -11.266 2.84562 0.140616 -0.00451868 0.930656 0.337767
17.7475 20.1979 -11.2511 2.86208 0.140537 -0.0041968 0.930808 0.337385
17.75 20.2081 -11.2362 2.87868 0.140456 -0.00387496 0.93096 0.337003
17.7525 20.2183 -11.2213 2.89541 0.140375 -0.00355313 0.931111 0.336621
17.755 20.2285 -11.2063 2.91226 0.140292 -0.00323135 0.931263 0.33624
17.7575 20.2387 -11.1914 2.92925 0.140208 -0.00290959 0.931414 0.335858
17.76 20.2489 -11.1764 2.94636 0.140123 -0.00258788 0.931566 0.335477
17.7625 20.259 -11.1614 2.9636 0.140037 -0.0022662 0.931717 0.335095
17.765 20.2692 -11.1464 2.98096 0.139949 -0.00194457 0.931868 0.334714
17.7675 20.2793 -11.1314 2.99845 0.139861 -0.00162298 0.932018 0.334333
17.77 20.2894 -11.1164 3.01606 0.139771 -0.00130144 0.932169 0.333951
17.7725 20.2996 -11.1014 3.0338 0.139681 -0.000979952 0.932319 0.33357
17.775 20.3097 -11.0864 3.05166 0.139589 -0.000658519 0.932469 0.333189
17.7775 20.3198 -11.0714 3.06963 0.139496 -0.000337144 0.93262 0.332808
17.78 20.3299 -11.0563 3.08773 0.139403 -1.58278e-05 0.932769 0.332428
17.7825 20.3399 -11.0413 3.10594 0.139308 0.000305425 0.932919 0.332047
17.785 20.35 -11.0262 3.12427 0.139212 0.000626613 0.933069 0.331666
17.7875 20.3601 -11.0111 3.14272 0.139114 0.000947732 0.933218 0.331286
17.79 20.3701 -10.996 3.16128 0.139016 0.00126878 0.933367 0.330906
17.7925 20.3802 -10.9809 3.17995 0.138917 0.00158975 0.933516 0.330525
17.795 20.3902 -10.9658 3.19874 0.138816 0.00191065 0.933665 0.330145
17.7975 20.4002 -10.9507 3.21764 0.138715 0.00223147 0.933814 0.329765
17.8 20.4103 -10.9356 3.23664 0.138612 0.0025522 0.933962 0.329385
17.8025 20.4203 -10.9205 3.25576 0.138508 0.00287285 0.934111 0.329005
17.805 20.4303 -10.9053 3.27498 0.138404 0.00319341 0.934259 0.328625
17.8075 20.4403 -10.8902 3.29431 0.138298 0.00351388 0.934407 0.328246
17.81 20.4502 -10.875 3.31375 0.138191 0.00383426 0.934555 0.327866
17.8125 20.4602 -10.8598 3.33329 0.138083 0.00415454 0.934702 0.327486
17.815 20.4702 -10.8446 3.35293 0.137973 0.00447472 0.93485 0.327107
17.8175 20.4801 -10.8295 3.37268 0.137863 0.0047948 0.934997 0.326728
17.82 20.4901 -10.8143 3.39252 0.137752 0.00511477 0.935144 0.326349
17.8225 20.5 -10.799 3.41246 0.137639 0.00543463 0.935291 0.325969
17.825 20.5099 -10.7838 3.4325 0.137526 0.00575439 0.935438 0.32559
17.8275 20.5198 -10.7686 3.45264 0.137411 0.00607403 0.935585 0.325212
17.83 20.5297 -10.7533 3.47288 0.137296 0.00639356 0.935731 0.324833
17.8325 20.5396 -10.7381 3.4932 0.137179 0.00671296 0.935877 0.324454
17.835 20.5495 -10.7228 3.51362 0.137061 0.00703224 0.936023 0.324076
17.8375 20.5594 -10.7076 3.53414 0.136942 0.0073514 0.936169 0.323697
17.84 20.5692 -10.6923 3.55474 0.136822 0.00767044 0.936315 0.323319
17.8425 20.5791 -10.677 3.57543 0.136701 0.00798934 0.936461 0.32294
17.845 20.5889 -10.6617 3.59621 0.136579 0.0083081 0.936606 0.322562
17.8475 20.5988 -10.6464 3.61708 0.136455 0.00862674 0.936751 0.322184
17.85 20.6086 -10.6311 3.63803 0.136331 0.00894523 0.936896 0.321806
17.8525 20.6184 -10.6157 3.65906 0.136206 0.00926358 0.937041 0.321428
17.855 20.6282 -10.6004 3.68018 0.136079 0.00958179 0.937186 0.321051
17.8575 20.638 -10.5851 3.70138 0.135952 0.00989985 0.93733 0.320673
17.86 20.6478 -10.5697 3.72266 0.135823 0.0102178 0.937475 0.320296
17.8625 20.6576 -10.5543 3.74402 0.135693 0.0105355 0.937619 0.319918
17.865 20.6674 -10.539 3.76546 0.135562 0.0108531 0.937763 0.319541
17.8675 20.6771 -10.5236 3.78697 0.135431 0.0111706 0.937906 0.319164
17.87 20.6869 -10.5082 3.80856 0.135298 0.0114878 0.93805 0.318787
17.8725 20.6966 -10.4928 3.83022 0.135164 0.011805 0.938193 0.31841
17.875 20.7063 -10.4773 3.85195 0.135029 0.0121219 0.938337 0.318033
17.8775 20.7161 -10.4619 3.87375 0.134892 0.0124387 0.93848 0.317656
17.88 20.7258 -10.4465 3.89563 0.134755 0.0127553 0.938622 0.317279
17.8825 20.7355 -10.431 3.91757 0.134617 0.0130717 0.938765 0.316903
17.885 20.7452 -10.4156 3.93958 0.134478 0.013388 0.938908 0.316526
17.8875 20.7548 -10.4001 3.96165 0.134337 0.0137041 0.93905 0.31615
17.89 20.7645 -10.3847 3.98379 0.134196 0.01402 0.939192 0.315774
17.8925 20.7742 -10.3692 4.00599 0.134053 0.0143357 0.939334 0.315398
17.895 20.7838 -10.3537 4.02825 0.13391 0.0146512 0.939476 0.315022
17.8975 20.7935 -10.3382 4.05057 0.133765 0.0149665 0.939617 0.314646
17.9 20.8031 -10.3227 4.07295 0.133619 0.0152817 0.939759 0.31427
17.9025 20.8127 -10.3072 4.09539 0.133473 0.0155966 0.9399 0.313895
17.905 20.8223 -10.2916 4.11788 0.133325 0.0159113 0.940041 0.313519
17.9075 20.8319 -10.2761 4.14043 0.133176 0.0162258 0.940182 0.313144
17.91 20.8415 -10.2605 4.16303 0.133026 0.0165402 0.940323 0.312768
17.9125 20.8511 -10.245 4.18568 0.132875 0.0168543 0.940463 0.312393
17.915 20.8607 -10.2294 4.20838 0.132723 0.0171682 0.940603 0.312018
17.9175 20.8703 -10.2138 4.23113 0.13257 0.0174819 0.940743 0.311643
17.92 20.8798 -10.1983 4.25393 0.132416 0.0177954 0.940883 0.311268
17.9225 20.8894 -10.1827 4.27677 0.132261 0.0181086 0.941023 0.310894
17.925 20.8989 -10.1671 4.29966 0.132104 0.0184216 0.941163 0.310519
17.9275 20.9084 -10.1514 4.3226 0.131947 0.0187345 0.941302 0.310144
17.93 20.9179 -10.1358 4.34557 0.131789 0.019047 0.941441 0.30977
17.9325 20.9274 -10.1202 4.36858 0.131629 0.0193594 0.94158 0.309396
17.935 20.9369 -10.1045 4.39164 0.131469 0.0196715 0.941719 0.309022
17.9375 20.9464 -10.0889 4.41473 0.131308 0.0199834 0.941858 0.308648
17.94 20.9559 -10.0732 4.43786 0.131145 0.020295 0.941996 0.308274
17.9425 20.9654 -10.0576 4.46102 0.130981 0.0206064 0.942134 0.3079
17.945 20.9748 -10.0419 4.48421 0.130817 0.0209176 0.942272 0.307526
17.9475 20.9843 -10.0262 4.50744 0.130651 0.0212285 0.94241 0.307153
17.95 20.9937 -10.0105 4.5307 0.130485 0.0215391 0.942548 0.306779
17.9525 21.0031 -9.9948 4.55398 0.130317 0.0218495 0.942685 0.306406
17.955 21.0125 -9.97908 4.5773 0.130148 0.0221597 0.942823 0.306033
17.9575 21.0219 -9.96336 4.60064 0.129979 0.0224696 0.94296 0.30566
17.96 21.0313 -9.94762 4.624 0.129808 0.0227792 0.943097 0.305287
17.9625 21.0407 -9.93188 4.64739 0.129636 0.0230886 0.943233 0.304914
17.965 21.0501 -9.91613 4.6708 0.129463 0.0233977 0.94337 0.304541
17.9675 21.0595 -9.90037 4.69423 0.129289 0.0237065 0.943506 0.304168
17.97 21.0688 -9.8846 4.71768 0.129114 0.0240151 0.943642 0.303796
17.9725 21.0782 -9.86882 4.74114 0.128938 0.0243234 0.943778 0.303423
17.975 21.0875 -9.85303 4.76462 0.128762 0.0246314 0.943914 0.303051
17.9775 21.0968 -9.83723 4.78812 0.128584 0.0249391 0.94405 0.302679
17.98 21.1062 -9.82142 4.81163 0.128405 0.0252465 0.944185 0.302307
17.9825 21.1155 -9.8056 4.83515 0.128225 0.0255537 0.94432 0.301935
17.985 21.1248 -9.78978 4.85868 0.128044 0.0258606 0.944455 0.301563
17.9875 21.1341 -9.77394 4.88222 0.127862 0.0261671 0.94459 0.301192
17.99 21.1433 -9.7581 4.90577 0.127678 0.0264734 0.944725 0.30082
17.9925 21.1526 -9.74225 4.92932 0.127494 0.0267794 0.944859 0.300449
17.995 21.1619 -9.72638 4.95288 0.127309 0.0270851 0.944993 0.300077
17.9975 21.1711 -9.71051 4.97644 0.127123 0.0273905 0.945127 0.299706
18 21.1803 -9.69463 5 0.126936 0.0276956 0.945261 0.299335
18.0025 21.1896 -9.67874 5.02356 0.126748 0.0280004 0.945395 0.298964
18.005 21.1988 -9.66284 5.04712 0.126559 0.0283048 0.945528 0.298593
18.0075 21.208 -9.64694 5.07068 0.126369 0.028609 0.945662 0.298223
18.01 21.2172 -9.63102 5.09423 0.126178 0.0289128 0.945795 0.297852
18.0125 21.2264 -9.61509 5.11778 0.125986 0.0292163 0.945927 0.297481
18.015 21.2356 -9.59916 5.14132 0.125792 0.0295196 0.94606 0.297111
18.0175 21.2447 -9.58321 5.16485 0.125598 0.0298224 0.946193 0.296741
18.02 21.2539 -9.56726 5.18837 0.125403 0.030125 0.946325 0.296371
18.0225 21.263 -9.5513 5.21188 0.125207 0.0304272 0.946457 0.296001
18.025 21.2722 -9.53533 5.23538 0.12501 0.0307291 0.946589 0.295631
18.0275 21.2813 -9.51935 5.25886 0.124812 0.0310307 0.946721 0.295261
18.03 21.2904 -9.50336 5.28232 0.124613 0.0313319 0.946852 0.294892
18.0325 21.2995 -9.48736 5.30577 0.124412 0.0316328 0.946983 0.294522
18.035 21.3086 -9.47136 5.3292 0.124211 0.0319333 0.947115 0.294153
18.0375 21.3177 -9.45534 5.35261 0.124009 0.0322335 0.947245 0.293783
18.04 21.3268 -9.43932 5.376 0.123806 0.0325333 0.947376 0.293414
18.0425 21.3359 -9.42328 5.39936 0.123602 0.0328328 0.947507 0.293045
18.045 21.3449 -9.40724 5.4227 0.123397 0.033132 0.947637 0.292676
18.0475 21.354 -9.39119 5.44602 0.123191 0.0334308 0.947767 0.292308
18.05 21.363 -9.37513 5.4693 0.122984 0.0337292 0.947897 0.291939
18.0525 21.372 -9.35906 5.49256 0.122776 0.0340273 0.948027 0.29157
18.055 21.381 -9.34298 5.51579 0.122567 0.034325 0.948156 0.291202
18.0575 21.39 -9.3269 5.53898 0.122357 0.0346223 0.948286 0.290834
18.06 21.399 -9.3108 5.56214 0.122146 0.0349193 0.948415 0.290466
18.0625 21.408 -9.2947 5.58527 0.121934 0.0352159 0.948544 0.290098
18.065 21.417 -9.27859 5.60836 0.121722 0.0355121 0.948672 0.28973
18.0675 21.426 -9.26246 5.63142 0.121508 0.035808 0.948801 0.289362
18.07 21.4349 -9.24633 5.65443 0.121293 0.0361035 0.948929 0.288994
18.0725 21.4439 -9.23019 5.6774 0.121077 0.0363986 0.949057 0.288627
18.075 21.4528 -9.21405 5.70034 0.12086 0.0366933 0.949185 0.288259
18.0775 21.4617 -9.19789 5.72323 0.120643 0.0369876 0.949313 0.287892
18.08 21.4707 -9.18172 5.74607 0.120424 0.0372815 0.949441 0.287525
18.0825 21.4796 -9.16555 5.76887 0.120204 0.037575 0.949568 0.287158
18.085 21.4885 -9.14937 5.79162 0.119984 0.0378682 0.949695 0.286791
18.0875 21.4973 -9.13317 5.81432 0.119762 0.0381609 0.949822 0.286424
18.09 21.5062 -9.11697 5.83697 0.11954 0.0384533 0.949949 0.286057
18.0925 21.5151 -9.10076 5.85957 0.119316 0.0387452 0.950075 0.285691
18.095 21.5239 -9.08455 5.88212 0.119092 0.0390368 0.950202 0.285324
18.0975 21.5328 -9.06832 5.90461 0.118867 0.0393279 0.950328 0.284958
18.1 21.5416 -9.05208 5.92705 0.11864 0.0396186 0.950454 0.284592
18.1025 21.5504 -9.03584 5.94943 0.118413 0.0399089 0.95058 0.284226
18.105 21.5592 -9.01959 5.97175 0.118185 0.0401988 0.950705 0.28386
18.1075 21.5681 -9.00333 5.99401 0.117956 0.0404883 0.95083 0.283494
18.11 21.5768 -8.98706 6.01621 0.117726 0.0407773 0.950956 0.283128
18.1125 21.5856 -8.97078 6.03835 0.117495 0.041066 0.95108 0.282762
18.115 21.5944 -8.95449 6.06042 0.117263 0.0413542 0.951205 0.282397
18.1175 21.6032 -8.93819 6.08243 0.11703 0.0416419 0.95133 0.282032
18.12 21.6119 -8.92189 6.10437 0.116796 0.0419293 0.951454 0.281666
18.1225 21.6207 -8.90558 6.12625 0.116561 0.0422162 0.951578 0.281301
18.125 21.6294 -8.88926 6.14805 0.116325 0.0425027 0.951702 0.280936
18.1275 21.6381 -8.87293 6.16978 0.116089 0.0427887 0.951826 0.280571
18.13 21.6468 -8.85659 6.19144 0.115851 0.0430743 0.951949 0.280207
18.1325 21.6555 -8.84024 6.21303 0.115613 0.0433595 0.952073 0.279842
18.135 21.6642 -8.82388 6.23454 0.115373 0.0436442 0.952196 0.279477
18.1375 21.6729 -8.80752 6.25598 0.115133 0.0439284 0.952319 0.279113
18.14 21.6816 -8.79115 6.27734 0.114892 0.0442122 0.952441 0.278749
18.1425 21.6902 -8.77477 6.29862 0.11465 0.0444956 0.952564 0.278385
18.145 21.6989 -8.75838 6.31982 0.114406 0.0447785 0.952686 0.278021
18.1475 21.7075 -8.74198 6.34094 0.114162 0.0450609 0.952808 0.277657
18.15 21.7161 -8.72557 6.36197 0.113918 0.0453429 0.95293 0.277293
18.1525 21.7248 -8.70916 6.38292 0.113672 0.0456244 0.953052 0.276929
18.155 21.7334 -8.69273 6.40379 0.113425 0.0459054 0.953173 0.276566
18.1575 21.742 -8.6763 6.42457 0.113177 0.046186 0.953294 0.276202
18.16 21.7506 -8.65986 6.44526 0.112929 0.0464661 0.953415 0.275839
18.1625 21.7591 -8.64341 6.46586 0.112679 0.0467457 0.953536 0.275476
18.165 21.7677 -8.62695 6.48638 0.112429 0.0470249 0.953657 0.275113
18.1675 21.7763 -8.61049 6.5068 0.112178 0.0473036 0.953777 0.27475
18.17 21.7848 -8.59401 6.52712 0.111926 0.0475818 0.953898 0.274387
18.1725 21.7933 -8.57753 6.54736 0.111672 0.0478595 0.954018 0.274024
18.175 21.8019 -8.56104 6.5675 0.111419 0.0481367 0.954137 0.273661
18.1775 21.8104 -8.54454 6.58754 0.111164 0.0484134 0.954257 0.273299
18.18 21.8189 -8.52803 6.60748 0.110908 0.0486897 0.954376 0.272937
18.1825 21.8274 -8.51152 6.62732 0.110651 0.0489654 0.954496 0.272574
18.185 21.8359 -8.49499 6.64707 0.110394 0.0492407 0.954615 0.272212
18.1875 21.8443 -8.47846 6.66671 0.110135 0.0495154 0.954733 0.27185
18.19 21.8528 -8.46192 6.68625 0.109876 0.0497897 0.954852 0.271488
18.1925 21.8613 -8.44537 6.70569 0.109616 0.0500634 0.95497 0.271127
18.195 21.8697 -8.42881 6.72502 0.109355 0.0503367 0.955089 0.270765
18.1975 21.8781 -8.41224 6.74424 0.109093 0.0506094 0.955206 0.270403
18.2 21.8866 -8.39567 6.76336 0.10883 0.0508816 0.955324 0.270042
18.2025 21.895 -8.37909 6.78236 0.108566 0.0511533 0.955442 0.269681
18.205 21.9034 -8.3625 6.80126 0.108302 0.0514245 0.955559 0.269319
18.2075 21.9118 -8.3459 6.82005 0.108037 0.0516952 0.955676 0.268958
18.21 21.9201 -8.32929 6.83872 0.10777 0.0519654 0.955793 0.268597
18.2125 21.9285 -8.31268 6.85728 0.107503 0.052235 0.95591 0.268237
18.215 21.9369 -8.29605 6.87573 0.107235 0.0525041 0.956026 0.267876
18.2175 21.9452 -8.27942 6.89406 0.106966 0.0527727 0.956143 0.267515
18.22 21.9536 -8.26278 6.91227 0.106696 0.0530407 0.956259 0.267155
18.2225 21.9619 -8.24613 6.93037 0.106426 0.0533082 0.956375 0.266794
18.225 21.9702 -8.22948 6.94834 0.106154 0.0535752 0.95649 0.266434
18.2275 21.9785 -8.21281 6.9662 0.105882 0.0538417 0.956606 0.266074
18.23 21.9868 -8.19614 6.98394 0.105609 0.0541076 0.956721 0.265714
18.2325 21.9951 -8.17946 7.00155 0.105335 0.0543729 0.956836 0.265354
18.235 22.0034 -8.16277 7.01904 0.10506 0.0546378 0.956951 0.264994
18.2375 22.0116 -8.14607 7.0364 0.104784 0.054902 0.957066 0.264634
18.24 22.0199 -8.12937 7.05364 0.104508 0.0551657 0.95718 0.264275
18.2425 22.0281 -8.11265 7.07075 0.104231 0.0554289 0.957294 0.263915
18.245 22.0364 -8.09593 7.08774 0.103952 0.0556915 0.957408 0.263556
18.2475 22.0446 -8.0792 7.10459 0.103673 0.0559536 0.957522 0.263197
18.25 22.0528 -8.06246 7.12132 0.103393 0.0562151 0.957636 0.262838
18.2525 22.061 -8.04572 7.13792 0.103113 0.056476 0.957749 0.262479
18.255 22.0692 -8.02896 7.15438 0.102831 0.0567364 0.957862 0.26212
18.2575 22.0774 -8.0122 7.17071 0.102549 0.0569962 0.957975 0.261761
18.26 22.0855 -7.99543 7.18691 0.102265 0.0572555 0.958088 0.261402
18.2625 22.0937 -7.97866 7.20297 0.101981 0.0575142 0.9582 0.261044
18.265 22.1019 -7.96187 7.21889 0.101697 0.0577723 0.958313 0.260685
18.2675 22.11 -7.94508 7.23468 0.101411 0.0580298 0.958425 0.260327
18.27 22.1181 -7.92827 7.25033 0.101124 0.0582867 0.958537 0.259968
18.2725 22.1262 -7.91147 7.26585 0.100837 0.0585431 0.958649 0.25961
18.275 22.1344 -7.89465 7.28122 0.100549 0.0587989 0.95876 0.259252
18.2775 22.1424 -7.87782 7.29645 0.10026 0.0590541 0.958871 0.258894
18.28 22.1505 -7.86099 7.31154 0.0999704 0.0593087 0.958982 0.258537
18.2825 22.1586 -7.84415 7.32649 0.0996798 0.0595628 0.959093 0.258179
18.285 22.1667 -7.8273 7.34129 0.0993885 0.0598162 0.959204 0.257821
18.2875 22.1747 -7.81044 7.35595 0.0990963 0.0600691 0.959314 0.257464
18.29 22.1828 -7.79358 7.37047 0.0988034 0.0603213 0.959425 0.257106
18.2925 22.1908 -7.7767 7.38483 0.0985096 0.060573 0.959535 0.256749
18.295 22.1988 -7.75982 7.39905 0.0982151 0.060824 0.959644 0.256392
18.2975 22.2068 -7.74293 7.41313 0.0979198 0.0610745 0.959754 0.256035
18.3 22.2148 -7.72604 7.42705 0.0976236 0.0613243 0.959863 0.255678
18.3025 22.2228 -7.70913 7.44083 0.0973267 0.0615736 0.959973 0.255321
18.305 22.2308 -7.69222 7.45445 0.097029 0.0618222 0.960082 0.254964
18.3075 22.2388 -7.6753 7.46792 0.0967305 0.0620702 0.96019 0.254608
18.31 22.2467 -7.65837 7.48124 0.0964313 0.0623176 0.960299 0.254251
18.3125 22.2547 -7.64143 7.49441 0.0961312 0.0625644 0.960407 0.253895
18.315 22.2626 -7.62449 7.50742 0.0958304 0.0628106 0.960515 0.253538
18.3175 22.2706 -7.60754 7.52028 0.0955288 0.0630562 0.960623 0.253182
18.32 22.2785 -7.59058 7.53298 0.0952264 0.0633011 0.960731 0.252826
18.3225 22.2864 -7.57361 7.54553 0.0949233 0.0635454 0.960838 0.25247
18.325 22.2943 -7.55664 7.55792 0.0946194 0.0637891 0.960946 0.252114
18.3275 22.3022 -7.53966 7.57015 0.0943147 0.0640322 0.961053 0.251758
18.33 22.31 -7.52267 7.58223 0.0940093 0.0642746 0.96116 0.251402
18.3325 22.3179 -7.50567 7.59414 0.0937031 0.0645164 0.961266 0.251047
18.335 22.3257 -7.48866 7.60589 0.0933961 0.0647575 0.961373 0.250691
18.3375 22.3336 -7.47165 7.61749 0.0930884 0.0649981 0.961479 0.250336
18.34 22.3414 -7.45463 7.62892 0.0927799 0.0652379 0.961585 0.24998
18.3425 22.3492 -7.4376 7.64019 0.0924707 0.0654772 0.961691 0.249625
18.345 22.357 -7.42056 7.6513 0.0921607 0.0657158 0.961796 0.24927
18.3475 22.3648 -7.40352 7.66224 0.09185 0.0659537 0.961902 0.248915
18.35 22.3726 -7.38647 7.67302 0.0915386 0.066191 0.962007 0.24856
18.3525 22.3804 -7.36941 7.68363 0.0912264 0.0664277 0.962112 0.248205
18.355 22.3882 -7.35234 7.69408 0.0909134 0.0666637 0.962217 0.247851
18.3575 22.3959 -7.33527 7.70437 0.0905998 0.066899 0.962321 0.247496
18.36 22.4037 -7.31818 7.71448 0.0902853 0.0671337 0.962425 0.247141
18.3625 22.4114 -7.30109 7.72443 0.0899702 0.0673678 0.96253 0.246787
18.365 22.4191 -7.284 7.73421 0.0896543 0.0676012 0.962633 0.246433
18.3675 22.4268 -7.26689 7.74382 0.0893377 0.0678339 0.962737 0.246078
18.37 22.4345 -7.24978 7.75326 0.0890204 0.0680659 0.962841 0.245724
18.3725 22.4422 -7.23266 7.76254 0.0887023 0.0682973 0.962944 0.24537
18.375 22.4499 -7.21553 7.77164 0.0883836 0.068528 0.963047 0.245016
18.3775 22.4576 -7.1984 7.78057 0.0880641 0.068758 0.96315 0.244662
