# timestamp(s) x y z q_x q_y q_z q_w
4.215 9.86319 29.2362 6.89019 0.13249 0.0437408 0.784795 -0.604245
4.2175 9.84793 29.2409 6.90846 0.132479 0.044075 0.784535 -0.604561
4.22 9.83266 29.2457 6.92661 0.132466 0.0444089 0.784275 -0.604877
4.2225 9.81739 29.2504 6.94464 0.132452 0.0447425 0.784014 -0.605194
4.225 9.80211 29.2552 6.96256 0.132437 0.0450758 0.783754 -0.60551
4.2275 9.78684 29.2599 6.98035 0.132421 0.0454088 0.783493 -0.605827
4.23 9.77156 29.2646 6.99802 0.132404 0.0457415 0.783231 -0.606143
4.2325 9.75628 29.2693 7.01557 0.132386 0.0460739 0.78297 -0.60646
4.235 9.74099 29.2739 7.033 0.132367 0.046406 0.782709 -0.606776
4.2375 9.7257 29.2786 7.05029 0.132346 0.0467378 0.782447 -0.607093
4.24 9.71041 29.2832 7.06747 0.132325 0.0470693 0.782185 -0.607409
4.2425 9.69512 29.2879 7.08451 0.132303 0.0474005 0.781923 -0.607726
4.245 9.67982 29.2925 7.10143 0.132279 0.0477313 0.781661 -0.608043
4.2475 9.66452 29.2971 7.11822 0.132255 0.0480619 0.781398 -0.60836
4.25 9.64922 29.3016 7.13488 0.132229 0.0483921 0.781136 -0.608676
4.2525 9.63391 29.3062 7.1514 0.132203 0.048722 0.780873 -0.608993
4.255 9.61861 29.3108 7.1678 0.132175 0.0490516 0.78061 -0.60931
4.2575 9.60329 29.3153 7.18406 0.132146 0.0493808 0.780347 -0.609627
4.26 9.58798 29.3198 7.20019 0.132117 0.0497097 0.780083 -0.609944
4.2625 9.57266 29.3243 7.21618 0.132086 0.0500383 0.77982 -0.610261
4.265 9.55734 29.3288 7.23203 0.132054 0.0503665 0.779556 -0.610578
4.2675 9.54202 29.3333 7.24775 0.132021 0.0506944 0.779292 -0.610895
4.27 9.5267 29.3377 7.26333 0.131987 0.0510219 0.779028 -0.611212
4.2725 9.51137 29.3422 7.27877 0.131952 0.0513492 0.778764 -0.611529
4.275 9.49604 29.3466 7.29407 0.131916 0.051676 0.7785 -0.611846
4.2775 9.48071 29.351 7.30922 0.131879 0.0520025 0.778235 -0.612163
4.28 9.46537 29.3554 7.32424 0.131841 0.0523286 0.77797 -0.61248
4.2825 9.45003 29.3598 7.33911 0.131801 0.0526544 0.777705 -0.612797
4.285 9.43469 29.3642 7.35384 0.131761 0.0529799 0.77744 -0.613115
4.2875 9.41935 29.3685 7.36843 0.13172 0.0533049 0.777175 -0.613432
4.29 9.404 29.3729 7.38287 0.131677 0.0536296 0.776909 -0.613749
4.2925 9.38865 29.3772 7.39716 0.131634 0.0539539 0.776644 -0.614066
4.295 9.3733 29.3815 7.4113 0.131589 0.0542779 0.776378 -0.614384
4.2975 9.35795 29.3858 7.4253 0.131544 0.0546015 0.776112 -0.614701
4.3 9.34259 29.3901 7.43914 0.131497 0.0549247 0.775845 -0.615018
4.3025 9.32723 29.3944 7.45284 0.131449 0.0552475 0.775579 -0.615336
4.305 9.31187 29.3986 7.46639 0.131401 0.0555699 0.775313 -0.615653
4.3075 9.2965 29.4028 7.47978 0.131351 0.055892 0.775046 -0.615971
4.31 9.28113 29.4071 7.49302 0.1313 0.0562136 0.774779 -0.616288
4.3125 9.26576 29.4113 7.50611 0.131248 0.0565349 0.774512 -0.616606
4.315 9.25039 29.4155 7.51904 0.131195 0.0568558 0.774245 -0.616923
4.3175 9.23502 29.4196 7.53182 0.131141 0.0571763 0.773977 -0.617241
4.32 9.21964 29.4238 7.54444 0.131086 0.0574963 0.77371 -0.617558
4.3225 9.20426 29.4279 7.55691 0.13103 0.057816 0.773442 -0.617876
4.325 9.18888 29.4321 7.56922 0.130973 0.0581353 0.773174 -0.618193
4.3275 9.17349 29.4362 7.58137 0.130915 0.0584542 0.772906 -0.618511
4.33 9.1581 29.4403 7.59336 0.130856 0.0587726 0.772638 -0.618829
4.3325 9.14271 29.4444 7.60519 0.130795 0.0590906 0.772369 -0.619146
4.335 9.12732 29.4484 7.61686 0.130734 0.0594083 0.772101 -0.619464
4.3375 9.11192 29.4525 7.62837 0.130672 0.0597255 0.771832 -0.619782
4.34 9.09653 29.4565 7.63972 0.130609 0.0600423 0.771563 -0.6201
4.3425 9.08113 29.4605 7.6509 0.130544 0.0603586 0.771294 -0.620417
4.345 9.06572 29.4645 7.66193 0.130479 0.0606745 0.771025 -0.620735
4.3475 9.05032 29.4685 7.67279 0.130412 0.06099 0.770755 -0.621053
4.35 9.03491 29.4725 7.68348 0.130345 0.0613051 0.770486 -0.621371
4.3525 9.0195 29.4765 7.69401 0.130276 0.0616198 0.770216 -0.621688
4.355 9.00409 29.4804 7.70437 0.130207 0.0619339 0.769946 -0.622006
4.3575 8.98867 29.4843 7.71457 0.130136 0.0622477 0.769676 -0.622324
4.36 8.97326 29.4883 7.7246 0.130064 0.062561 0.769406 -0.622642
4.3625 8.95784 29.4922 7.73446 0.129992 0.0628739 0.769135 -0.62296
4.365 8.94242 29.4961 7.74415 0.129918 0.0631863 0.768865 -0.623278
4.3675 8.92699 29.4999 7.75368 0.129843 0.0634983 0.768594 -0.623596
4.37 8.91156 29.5038 7.76303 0.129767 0.0638098 0.768323 -0.623914
4.3725 8.89614 29.5076 7.77222 0.129691 0.0641208 0.768052 -0.624232
4.375 8.8807 29.5114 7.78123 0.129613 0.0644314 0.767781 -0.624549
4.3775 8.86527 29.5153 7.79007 0.129534 0.0647416 0.767509 -0.624867
4.38 8.84983 29.5191 7.79874 0.129454 0.0650512 0.767238 -0.625185
4.3825 8.8344 29.5228 7.80724 0.129373 0.0653604 0.766966 -0.625503
4.385 8.81896 29.5266 7.81557 0.129291 0.0656692 0.766694 -0.625821
4.3875 8.80351 29.5303 7.82372 0.129208 0.0659774 0.766422 -0.626139
4.39 8.78807 29.5341 7.8317 0.129124 0.0662852 0.76615 -0.626457
4.3925 8.77262 29.5378 7.8395 0.129039 0.0665925 0.765878 -0.626775
4.395 8.75717 29.5415 7.84713 0.128953 0.0668993 0.765606 -0.627093
4.3975 8.74172 29.5452 7.85459 0.128866 0.0672057 0.765333 -0.627411
4.4 8.72627 29.5489 7.86187 0.128778 0.0675115 0.76506 -0.627729
4.4025 8.71081 29.5525 7.86897 0.128689 0.0678169 0.764787 -0.628048
4.405 8.69535 29.5562 7.87589 0.128599 0.0681218 0.764514 -0.628366
4.4075 8.67989 29.5598 7.88264 0.128508 0.0684261 0.764241 -0.628684
4.41 8.66443 29.5634 7.88921 0.128415 0.06873 0.763968 -0.629002
4.4125 8.64896 29.567 7.89561 0.128322 0.0690334 0.763694 -0.62932
4.415 8.6335 29.5706 7.90182 0.128228 0.0693363 0.763421 -0.629638
4.4175 8.61803 29.5742 7.90786 0.128133 0.0696387 0.763147 -0.629956
4.42 8.60255 29.5777 7.91371 0.128036 0.0699405 0.762873 -0.630274
4.4225 8.58708 29.5813 7.91939 0.127939 0.0702419 0.762599 -0.630592
4.425 8.5716 29.5848 7.92489 0.127841 0.0705427 0.762324 -0.63091
4.4275 8.55613 29.5883 7.93021 0.127742 0.0708431 0.76205 -0.631228
4.43 8.54065 29.5918 7.93534 0.127641 0.0711429 0.761775 -0.631546
4.4325 8.52516 29.5952 7.9403 0.12754 0.0714422 0.761501 -0.631864
4.435 8.50968 29.5987 7.94508 0.127438 0.071741 0.761226 -0.632183
4.4375 8.49419 29.6022 7.94967 0.127335 0.0720392 0.760951 -0.632501
4.44 8.47871 29.6056 7.95408 0.12723 0.0723369 0.760676 -0.632819
4.4425 8.46322 29.609 7.95831 0.127125 0.0726341 0.760401 -0.633137
4.445 8.44772 29.6124 7.96236 0.127019 0.0729308 0.760125 -0.633455
4.4475 8.43223 29.6158 7.96623 0.126911 0.0732269 0.75985 -0.633773
4.45 8.41673 29.6192 7.96991 0.126803 0.0735225 0.759574 -0.634091
4.4525 8.40123 29.6225 7.97341 0.126694 0.0738175 0.759298 -0.634409
4.455 8.38573 29.6259 7.97673 0.126583 0.074112 0.759022 -0.634727
4.4575 8.37023 29.6292 7.97986 0.126472 0.074406 0.758746 -0.635045
4.46 8.35473 29.6325 7.98281 0.12636 0.0746994 0.75847 -0.635363
4.4625 8.33922 29.6358 7.98558 0.126246 0.0749923 0.758193 -0.635681
4.465 8.32371 29.6391 7.98816 0.126132 0.0752846 0.757917 -0.635999
4.4675 8.3082 29.6423 7.99056 0.126017 0.0755763 0.75764 -0.636317
4.47 8.29269 29.6456 7.99277 0.1259 0.0758675 0.757363 -0.636635
4.4725 8.27717 29.6488 7.9948 0.125783 0.0761581 0.757086 -0.636953
4.475 8.26166 29.652 7.99665 0.125665 0.0764482 0.756809 -0.637271
4.4775 8.24614 29.6552 7.99831 0.125545 0.0767377 0.756532 -0.637589
4.48 8.23062 29.6584 7.99979 0.125425 0.0770267 0.756255 -0.637907
4.4825 8.2151 29.6616 8.00108 0.125304 0.077315 0.755977 -0.638225
4.485 8.19957 29.6647 8.00219 0.125182 0.0776028 0.7557 -0.638543
4.4875 8.18405 29.6679 8.00311 0.125058 0.07789 0.755422 -0.638861
4.49 8.16852 29.671 8.00385 0.124934 0.0781767 0.755144 -0.639179
4.4925 8.15299 29.6741 8.0044 0.124809 0.0784627 0.754866 -0.639497
4.495 8.13746 29.6772 8.00477 0.124683 0.0787482 0.754588 -0.639815
4.4975 8.12192 29.6803 8.00495 0.124555 0.0790331 0.75431 -0.640133
4.5 8.10639 29.6834 8.00495 0.124427 0.0793174 0.754031 -0.640451
4.5025 8.09085 29.6864 8.00476 0.124298 0.0796011 0.753753 -0.640769
4.505 8.07531 29.6894 8.00439 0.124168 0.0798842 0.753474 -0.641087
4.5075 8.05977 29.6925 8.00383 0.124037 0.0801667 0.753195 -0.641405
4.51 8.04423 29.6955 8.00309 0.123905 0.0804486 0.752916 -0.641722
4.5125 8.02869 29.6985 8.00216 0.123772 0.08073 0.752637 -0.64204
4.515 8.01314 29.7014 8.00105 0.123638 0.0810107 0.752358 -0.642358
4.5175 7.99759 29.7044 7.99975 0.123503 0.0812908 0.752079 -0.642676
4.52 7.98204 29.7073 7.99827 0.123367 0.0815703 0.7518 -0.642993
4.5225 7.96649 29.7103 7.9966 0.12323 0.0818492 0.75152 -0.643311
4.525 7.95094 29.7132 7.99475 0.123092 0.0821275 0.75124 -0.643629
4.5275 7.93538 29.7161 7.99271 0.122953 0.0824052 0.750961 -0.643947
4.53 7.91983 29.719 7.99049 0.122813 0.0826822 0.750681 -0.644264
4.5325 7.90427 29.7218 7.98809 0.122673 0.0829587 0.750401 -0.644582
4.535 7.88871 29.7247 7.9855 0.122531 0.0832345 0.75012 -0.6449
4.5375 7.87315 29.7275 7.98273 0.122388 0.0835097 0.74984 -0.645217
4.54 7.85758 29.7303 7.97977 0.122244 0.0837842 0.74956 -0.645535
4.5425 7.84202 29.7331 7.97663 0.1221 0.0840582 0.749279 -0.645852
4.545 7.82645 29.7359 7.97331 0.121954 0.0843315 0.748999 -0.64617
4.5475 7.81088 29.7387 7.96981 0.121808 0.0846041 0.748718 -0.646487
4.55 7.79531 29.7415 7.96612 0.12166 0.0848762 0.748437 -0.646805
4.5525 7.77974 29.7442 7.96225 0.121512 0.0851476 0.748156 -0.647122
4.555 7.76417 29.7469 7.95819 0.121362 0.0854183 0.747875 -0.64744
4.5575 7.7486 29.7496 7.95396 0.121212 0.0856884 0.747594 -0.647757
4.56 7.73302 29.7523 7.94954 0.121061 0.0859579 0.747312 -0.648074
4.5625 7.71744 29.755 7.94494 0.120908 0.0862267 0.747031 -0.648392
4.565 7.70186 29.7577 7.94016 0.120755 0.0864949 0.746749 -0.648709
4.5675 7.68628 29.7603 7.9352 0.120601 0.0867624 0.746468 -0.649026
4.57 7.6707 29.763 7.93005 0.120446 0.0870292 0.746186 -0.649343
4.5725 7.65511 29.7656 7.92473 0.12029 0.0872954 0.745904 -0.649661
4.575 7.63953 29.7682 7.91923 0.120133 0.087561 0.745622 -0.649978
4.5775 7.62394 29.7708 7.91355 0.119975 0.0878259 0.74534 -0.650295
4.58 7.60835 29.7734 7.90768 0.119816 0.0880901 0.745058 -0.650612
4.5825 7.59276 29.7759 7.90164 0.119656 0.0883536 0.744775 -0.650929
4.585 7.57717 29.7785 7.89542 0.119496 0.0886165 0.744493 -0.651246
4.5875 7.56157 29.781 7.88902 0.119334 0.0888787 0.74421 -0.651563
4.59 7.54598 29.7835 7.88245 0.119171 0.0891403 0.743928 -0.65188
4.5925 7.53038 29.786 7.87569 0.119008 0.0894011 0.743645 -0.652197
4.595 7.51479 29.7885 7.86876 0.118843 0.0896613 0.743362 -0.652514
4.5975 7.49919 29.791 7.86166 0.118678 0.0899208 0.743079 -0.652831
4.6 7.48358 29.7934 7.85437 0.118512 0.0901797 0.742796 -0.653147
4.6025 7.46798 29.7959 7.84691 0.118344 0.0904378 0.742513 -0.653464
4.605 7.45238 29.7983 7.83928 0.118176 0.0906952 0.74223 -0.653781
4.6075 7.43677 29.8007 7.83147 0.118007 0.090952 0.741946 -0.654098
4.61 7.42117 29.8031 7.82348 0.117837 0.0912081 0.741663 -0.654414
4.6125 7.40556 29.8055 7.81533 0.117666 0.0914635 0.741379 -0.654731
4.615 7.38995 29.8078 7.80699 0.117494 0.0917181 0.741095 -0.655047
4.6175 7.37434 29.8102 7.79849 0.117322 0.0919721 0.740812 -0.655364
4.62 7.35873 29.8125 7.78981 0.117148 0.0922254 0.740528 -0.65568
4.6225 7.34311 29.8148 7.78097 0.116973 0.092478 0.740244 -0.655997
4.625 7.3275 29.8171 7.77195 0.116798 0.0927299 0.73996 -0.656313
4.6275 7.31188 29.8194 7.76276 0.116621 0.0929811 0.739675 -0.656629
4.63 7.29626 29.8217 7.7534 0.116444 0.0932315 0.739391 -0.656946
4.6325 7.28064 29.8239 7.74387 0.116266 0.0934813 0.739107 -0.657262
4.635 7.26502 29.8262 7.73417 0.116087 0.0937303 0.738822 -0.657578
4.6375 7.2494 29.8284 7.7243 0.115907 0.0939787 0.738538 -0.657894
4.64 7.23378 29.8306 7.71427 0.115726 0.0942263 0.738253 -0.65821
4.6425 7.21816 29.8328 7.70406 0.115544 0.0944732 0.737968 -0.658526
4.645 7.20253 29.835 7.6937 0.115361 0.0947193 0.737683 -0.658842
4.6475 7.1869 29.8371 7.68316 0.115178 0.0949648 0.737398 -0.659158
4.65 7.17128 29.8393 7.67246 0.114993 0.0952095 0.737113 -0.659474
4.6525 7.15565 29.8414 7.6616 0.114808 0.0954535 0.736828 -0.65979
4.655 7.14002 29.8435 7.65057 0.114621 0.0956967 0.736543 -0.660106
4.6575 7.12438 29.8456 7.63938 0.114434 0.0959393 0.736258 -0.660421
4.66 7.10875 29.8477 7.62803 0.114246 0.0961811 0.735972 -0.660737
4.6625 7.09312 29.8498 7.61651 0.114057 0.0964221 0.735687 -0.661053
4.665 7.07748 29.8519 7.60483 0.113867 0.0966624 0.735401 -0.661368
4.6675 7.06184 29.8539 7.593 0.113676 0.096902 0.735116 -0.661684
4.67 7.04621 29.8559 7.581 0.113485 0.0971408 0.73483 -0.661999
4.6725 7.03057 29.8579 7.56884 0.113292 0.0973789 0.734544 -0.662314
4.675 7.01493 29.8599 7.55653 0.113099 0.0976163 0.734258 -0.66263
4.6775 6.99928 29.8619 7.54406 0.112905 0.0978529 0.733972 -0.662945
4.68 6.98364 29.8639 7.53143 0.112709 0.0980887 0.733686 -0.66326
4.6825 6.968 29.8658 7.51865 0.112513 0.0983238 0.7334 -0.663575
4.685 6.95235 29.8677 7.50571 0.112317 0.0985581 0.733113 -0.66389
4.6875 6.93671 29.8697 7.49262 0.112119 0.0987917 0.732827 -0.664205
4.69 6.92106 29.8716 7.47937 0.11192 0.0990245 0.732541 -0.66452
4.6925 6.90541 29.8734 7.46597 0.111721 0.0992566 0.732254 -0.664835
4.695 6.88976 29.8753 7.45242 0.11152 0.0994879 0.731967 -0.66515
4.6975 6.87411 29.8772 7.43872 0.111319 0.0997184 0.731681 -0.665465
4.7 6.85846 29.879 7.42487 0.111117 0.0999482 0.731394 -0.665779
4.7025 6.84281 29.8808 7.41087 0.110914 0.100177 0.731107 -0.666094
4.705 6.82715 29.8826 7.39672 0.11071 0.100405 0.73082 -0.666409
4.7075 6.8115 29.8844 7.38242 0.110506 0.100633 0.730533 -0.666723
4.71 6.79584 29.8862 7.36797 0.1103 0.10086 0.730246 -0.667038
4.7125 6.78018 29.888 7.35338 0.110094 0.101085 0.729959 -0.667352
4.715 6.76453 29.8897 7.33865 0.109886 0.101311 0.729672 -0.667666
4.7175 6.74887 29.8915 7.32377 0.109678 0.101535 0.729384 -0.66798
4.72 6.73321 29.8932 7.30875 0.10947 0.101758 0.729097 -0.668294
4.7225 6.71755 29.8949 7.29359 0.10926 0.101981 0.72881 -0.668609
4.725 6.70188 29.8966 7.27828 0.109049 0.102203 0.728522 -0.668922
4.7275 6.68622 29.8982 7.26284 0.108838 0.102424 0.728234 -0.669236
4.73 6.67056 29.8999 7.24725 0.108625 0.102645 0.727947 -0.66955
4.7325 6.65489 29.9015 7.23153 0.108412 0.102864 0.727659 -0.669864
4.735 6.63923 29.9032 7.21567 0.108198 0.103083 0.727371 -0.670178
4.7375 6.62356 29.9048 7.19967 0.107984 0.103301 0.727083 -0.670491
4.74 6.60789 29.9064 7.18354 0.107768 0.103518 0.726795 -0.670805
4.7425 6.59222 29.9079 7.16727 0.107551 0.103735 0.726507 -0.671118
4.745 6.57655 29.9095 7.15088 0.107334 0.10395 0.726219 -0.671432
4.7475 6.56088 29.911 7.13434 0.107116 0.104165 0.725931 -0.671745
4.75 6.54521 29.9126 7.11768 0.106897 0.104379 0.725643 -0.672058
4.7525 6.52954 29.9141 7.10089 0.106677 0.104592 0.725354 -0.672371
4.755 6.51386 29.9156 7.08396 0.106457 0.104805 0.725066 -0.672684
4.7575 6.49819 29.9171 7.06691 0.106235 0.105016 0.724778 -0.672997
4.76 6.48251 29.9186 7.04973 0.106013 0.105227 0.724489 -0.67331
4.7625 6.46684 29.92 7.03243 0.10579 0.105437 0.724201 -0.673623
4.765 6.45116 29.9214 7.015 0.105566 0.105646 0.723912 -0.673936
4.7675 6.43548 29.9229 6.99745 0.105342 0.105854 0.723623 -0.674248
4.77 6.4198 29.9243 6.97977 0.105116 0.106062 0.723334 -0.674561
4.7725 6.40413 29.9257 6.96197 0.10489 0.106269 0.723046 -0.674873
4.775 6.38845 29.9271 6.94405 0.104663 0.106474 0.722757 -0.675186
4.7775 6.37276 29.9284 6.92601 0.104435 0.106679 0.722468 -0.675498
4.78 6.35708 29.9298 6.90785 0.104206 0.106884 0.722179 -0.67581
4.7825 6.3414 29.9311 6.88958 0.103977 0.107087 0.72189 -0.676122
4.785 6.32572 29.9324 6.87119 0.103747 0.107289 0.721601 -0.676434
4.7875 6.31003 29.9337 6.85268 0.103515 0.107491 0.721311 -0.676746
4.79 6.29435 29.935 6.83406 0.103284 0.107692 0.721022 -0.677058
4.7925 6.27866 29.9363 6.81533 0.103051 0.107892 0.720733 -0.67737
4.795 6.26297 29.9375 6.79648 0.102817 0.108091 0.720444 -0.677682
4.7975 6.24729 29.9388 6.77753 0.102583 0.108289 0.720154 -0.677993
4.8 6.2316 29.94 6.75847 0.102348 0.108487 0.719865 -0.678305
4.8025 6.21591 29.9412 6.73929 0.102112 0.108684 0.719575 -0.678616
4.805 6.20022 29.9424 6.72001 0.101876 0.108879 0.719286 -0.678927
4.8075 6.18453 29.9436 6.70063 0.101638 0.109074 0.718996 -0.679239
4.81 6.16884 29.9447 6.68114 0.1014 0.109268 0.718706 -0.67955
4.8125 6.15315 29.9459 6.66154 0.101161 0.109462 0.718416 -0.679861
4.815 6.13746 29.947 6.64185 0.100922 0.109654 0.718127 -0.680172
4.8175 6.12176 29.9481 6.62205 0.100681 0.109846 0.717837 -0.680483
4.82 6.10607 29.9492 6.60215 0.10044 0.110036 0.717547 -0.680793
4.8225 6.09037 29.9503 6.58216 0.100198 0.110226 0.717257 -0.681104
4.825 6.07468 29.9514 6.56207 0.0999553 0.110415 0.716967 -0.681414
4.8275 6.05898 29.9524 6.54188 0.0997117 0.110603 0.716677 -0.681725
4.83 6.04329 29.9535 6.52159 0.0994675 0.11079 0.716387 -0.682035
4.8325 6.02759 29.9545 6.50122 0.0992224 0.110977 0.716097 -0.682345
4.835 6.01189 29.9555 6.48075 0.0989766 0.111162 0.715807 -0.682655
4.8375 5.99619 29.9565 6.46019 0.0987301 0.111347 0.715516 -0.682965
4.84 5.9805 29.9575 6.43954 0.0984828 0.111531 0.715226 -0.683275
4.8425 5.9648 29.9585 6.4188 0.0982347 0.111713 0.714936 -0.683585
4.845 5.9491 29.9594 6.39797 0.0979859 0.111895 0.714645 -0.683895
4.8475 5.9334 29.9603 6.37706 0.0977364 0.112077 0.714355 -0.684204
4.85 5.9177 29.9613 6.35607 0.0974861 0.112257 0.714065 -0.684514
4.8525 5.90199 29.9622 6.33499 0.097235 0.112436 0.713774 -0.684823
4.855 5.88629 29.963 6.31382 0.0969833 0.112615 0.713483 -0.685133
4.8575 5.87059 29.9639 6.29258 0.0967308 0.112792 0.713193 -0.685442
4.86 5.85489 29.9648 6.27126 0.0964775 0.112969 0.712902 -0.685751
4.8625 5.83918 29.9656 6.24986 0.0962235 0.113145 0.712612 -0.68606
4.865 5.82348 29.9664 6.22838 0.0959688 0.11332 0.712321 -0.686369
4.8675 5.80777 29.9672 6.20683 0.0957134 0.113494 0.71203 -0.686677
4.87 5.79207 29.968 6.1852 0.0954572 0.113667 0.711739 -0.686986
4.8725 5.77636 29.9688 6.1635 0.0952004 0.11384 0.711449 -0.687294
4.875 5.76066 29.9696 6.14173 0.0949428 0.114011 0.711158 -0.687603
4.8775 5.74495 29.9703 6.11989 0.0946844 0.114181 0.710867 -0.687911
4.88 5.72924 29.971 6.09798 0.0944254 0.114351 0.710576 -0.688219
4.8825 5.71354 29.9718 6.07601 0.0941656 0.11452 0.710285 -0.688527
4.885 5.69783 29.9725 6.05396 0.0939052 0.114688 0.709994 -0.688835
4.8875 5.68212 29.9731 6.03185 0.093644 0.114855 0.709703 -0.689143
4.89 5.66641 29.9738 6.00968 0.0933821 0.115021 0.709412 -0.689451
4.8925 5.6507 29.9745 5.98745 0.0931195 0.115186 0.709121 -0.689758
4.895 5.63499 29.9751 5.96515 0.0928562 0.11535 0.708829 -0.690066
4.8975 5.61928 29.9757 5.9428 0.0925922 0.115513 0.708538 -0.690373
4.9 5.60357 29.9763 5.92039 0.0923275 0.115676 0.708247 -0.69068
4.9025 5.58786 29.9769 5.89792 0.0920621 0.115837 0.707956 -0.690987
4.905 5.57215 29.9775 5.8754 0.0917961 0.115998 0.707665 -0.691294
4.9075 5.55644 29.9781 5.85282 0.0915293 0.116157 0.707373 -0.691601
4.91 5.54073 29.9786 5.83019 0.0912618 0.116316 0.707082 -0.691908
4.9125 5.52501 29.9792 5.80751 0.0909937 0.116474 0.70679 -0.692214
4.915 5.5093 29.9797 5.78478 0.0907248 0.116631 0.706499 -0.692521
4.9175 5.49359 29.9802 5.76201 0.0904553 0.116787 0.706208 -0.692827
4.92 5.47787 29.9807 5.73918 0.0901851 0.116942 0.705916 -0.693133
4.9225 5.46216 29.9811 5.71631 0.0899142 0.117096 0.705625 -0.693439
4.925 5.44645 29.9816 5.6934 0.0896426 0.117249 0.705333 -0.693745
4.9275 5.43073 29.982 5.67044 0.0893704 0.117402 0.705042 -0.694051
4.93 5.41502 29.9824 5.64745 0.0890975 0.117553 0.70475 -0.694357
4.9325 5.3993 29.9828 5.62441 0.0888239 0.117703 0.704458 -0.694663
4.935 5.38359 29.9832 5.60134 0.0885497 0.117853 0.704167 -0.694968
4.9375 5.36787 29.9836 5.57822 0.0882748 0.118002 0.703875 -0.695273
4.94 5.35216 29.984 5.55508 0.0879992 0.118149 0.703584 -0.695579
4.9425 5.33644 29.9843 5.5319 0.087723 0.118296 0.703292 -0.695884
4.945 5.32073 29.9847 5.50868 0.0874461 0.118442 0.703 -0.696189
4.9475 5.30501 29.985 5.48544 0.0871686 0.118587 0.702708 -0.696493
4.95 5.28929 29.9853 5.46216 0.0868904 0.118731 0.702417 -0.696798
4.9525 5.27358 29.9856 5.43886 0.0866116 0.118874 0.702125 -0.697103
4.955 5.25786 29.9858 5.41553 0.0863321 0.119016 0.701833 -0.697407
4.9575 5.24214 29.9861 5.39218 0.0860519 0.119157 0.701541 -0.697711
4.96 5.22643 29.9863 5.3688 0.0857712 0.119297 0.701249 -0.698015
4.9625 5.21071 29.9865 5.3454 0.0854898 0.119436 0.700958 -0.698319
4.965 5.19499 29.9867 5.32197 0.0852077 0.119575 0.700666 -0.698623
4.9675 5.17927 29.9869 5.29853 0.084925 0.119712 0.700374 -0.698927
4.97 5.16355 29.9871 5.27507 0.0846417 0.119848 0.700082 -0.699231
4.9725 5.14784 29.9873 5.2516 0.0843577 0.119984 0.69979 -0.699534
4.975 5.13212 29.9874 5.22811 0.0840732 0.120118 0.699498 -0.699837
4.9775 5.1164 29.9875 5.2046 0.083788 0.120252 0.699206 -0.70014
4.98 5.10068 29.9877 5.18108 0.0835021 0.120384 0.698914 -0.700443
4.9825 5.08496 29.9878 5.15755 0.0832157 0.120516 0.698622 -0.700746
4.985 5.06924 29.9878 5.13401 0.0829286 0.120647 0.69833 -0.701049
4.9875 5.05353 29.9879 5.11047 0.0826409 0.120777 0.698038 -0.701352
4.99 5.03781 29.988 5.08692 0.0823526 0.120905 0.697746 -0.701654
4.9925 5.02209 29.988 5.06336 0.0820637 0.121033 0.697454 -0.701956
4.995 5.00637 29.988 5.0398 0.0817742 0.12116 0.697162 -0.702259
4.9975 4.99065 29.988 5.01623 0.0814841 0.121286 0.69687 -0.702561
5 4.97493 29.988 4.99267 0.0811934 0.121411 0.696578 -0.702862
5.0025 4.95921 29.988 4.9691 0.080902 0.121535 0.696286 -0.703164
5.005 4.94349 29.988 4.94554 0.0806101 0.121658 0.695993 -0.703466
5.0075 4.92777 29.9879 4.92199 0.0803176 0.12178 0.695701 -0.703767
5.01 4.91206 29.9878 4.89843 0.0800245 0.121901 0.695409 -0.704068
5.0125 4.89634 29.9877 4.87489 0.0797308 0.122021 0.695117 -0.70437
5.015 4.88062 29.9876 4.85135 0.0794365 0.12214 0.694825 -0.704671
5.0175 4.8649 29.9875 4.82782 0.0791416 0.122259 0.694533 -0.704971
5.02 4.84918 29.9874 4.8043 0.0788461 0.122376 0.694241 -0.705272
5.0225 4.83346 29.9872 4.7808 0.0785501 0.122492 0.693948 -0.705573
5.025 4.81774 29.9871 4.7573 0.0782535 0.122607 0.693656 -0.705873
5.0275 4.80202 29.9869 4.73383 0.0779563 0.122722 0.693364 -0.706173
5.03 4.7863 29.9867 4.71037 0.0776585 0.122835 0.693072 -0.706473
5.0325 4.77058 29.9865 4.68693 0.0773601 0.122947 0.69278 -0.706773
5.035 4.75487 29.9863 4.6635 0.0770612 0.123059 0.692487 -0.707073
5.0375 4.73915 29.986 4.6401 0.0767618 0.123169 0.692195 -0.707373
5.04 4.72343 29.9858 4.61673 0.0764617 0.123278 0.691903 -0.707672
